0.040000	-0.039200
0.080000	-0.078093
0.120000	-0.116373
0.160000	-0.153741
0.200000	-0.189904
0.240000	-0.224578
0.280000	-0.257491
0.320000	-0.288385
0.360000	-0.317019
0.400000	-0.343167
0.440000	-0.366625
0.480000	-0.387208
0.520000	-0.404756
0.560000	-0.419130
0.600000	-0.430218
0.640000	-0.437934
0.680000	-0.442216
0.720000	-0.443031
0.760000	-0.440373
0.800000	-0.434262
0.840000	-0.424746
0.880000	-0.411901
0.920000	-0.395826
0.960000	-0.376648
1.000000	-0.354517
1.040000	-0.329607
1.080000	-0.302112
1.120000	-0.272249
1.160000	-0.240252
1.200000	-0.206371
1.240000	-0.170872
1.280000	-0.134033
1.320000	-0.096144
1.360000	-0.057501
1.400000	-0.018407
1.440000	0.020832
1.480000	0.059907
1.520000	0.098512
1.560000	0.136345
1.600000	0.173109
1.640000	0.208516
1.680000	0.242288
1.720000	0.274161
1.760000	0.303884
1.800000	0.331225
1.840000	0.355969
1.880000	0.377922
1.920000	0.396912
1.960000	0.412790
2.000000	0.425432
2.040000	0.434739
2.080000	0.440638
2.120000	0.443081
2.160000	0.442051
2.200000	0.437556
2.240000	0.429630
2.280000	0.418335
2.320000	0.403761
2.360000	0.386022
2.400000	0.365255
2.440000	0.341626
2.480000	0.315318
2.520000	0.286538
2.560000	0.255511
2.600000	0.222482
2.640000	0.187708
2.680000	0.151462
2.720000	0.114029
2.760000	0.075702
2.800000	0.036781
2.840000	-0.002428
2.880000	-0.041618
2.920000	-0.080481
2.960000	-0.118714
3.000000	-0.156016
3.040000	-0.192094
3.080000	-0.226667
3.120000	-0.259463
3.160000	-0.290224
3.200000	-0.318710
3.240000	-0.344698
3.280000	-0.367983
3.320000	-0.388383
3.360000	-0.405738
3.400000	-0.419912
3.440000	-0.430794
3.480000	-0.438299
3.520000	-0.442367
3.560000	-0.442967
3.600000	-0.440094
3.640000	-0.433771
3.680000	-0.424048
3.720000	-0.410999
3.760000	-0.394729
3.800000	-0.375363
3.840000	-0.353055
3.880000	-0.327979
3.920000	-0.300332
3.960000	-0.270330
4.000000	-0.238208
4.040000	-0.204219
4.080000	-0.168629
4.120000	-0.131717
4.160000	-0.093773
4.200000	-0.055093
4.240000	-0.015981
4.280000	0.023256
4.320000	0.062311
4.360000	0.100878
4.400000	0.138653
4.440000	0.175341
4.480000	0.210655
4.520000	0.244317
4.560000	0.276064
4.600000	0.305646
4.640000	0.332832
4.680000	0.357409
4.720000	0.379184
4.760000	0.397986
4.800000	0.413667
4.840000	0.426106
4.880000	0.435203
4.920000	0.440889
4.960000	0.443118
5.000000	0.441874
5.040000	0.437165
5.080000	0.429028
5.120000	0.417528
5.160000	0.402754
5.200000	0.384823
5.240000	0.363875
5.280000	0.340074
5.320000	0.313607
5.360000	0.284682
5.400000	0.253524
5.440000	0.220379
5.480000	0.185506
5.520000	0.149178
5.560000	0.111681
5.600000	0.073309
5.640000	0.034361
5.680000	-0.004855
5.720000	-0.044034
5.760000	-0.082867
5.800000	-0.121051
5.840000	-0.158286
5.880000	-0.194279
5.920000	-0.228750
5.960000	-0.261427
6.000000	-0.292055
6.040000	-0.320392
6.080000	-0.346218
6.120000	-0.369330
6.160000	-0.389546
6.200000	-0.406708
6.240000	-0.420682
6.280000	-0.431357
6.320000	-0.438650
6.360000	-0.442505
6.400000	-0.442890
6.440000	-0.439803
6.480000	-0.433268
6.520000	-0.423336
6.560000	-0.410085
6.600000	-0.393619
6.640000	-0.374067
6.680000	-0.351583
6.720000	-0.326342
6.760000	-0.298542
6.800000	-0.268402
6.840000	-0.236158
6.880000	-0.202062
6.920000	-0.166382
6.960000	-0.129397
7.000000	-0.091398
7.040000	-0.052683
7.080000	-0.013554
7.120000	0.025680
7.160000	0.064714
7.200000	0.103240
7.240000	0.140957
7.280000	0.177568
7.320000	0.212788
7.360000	0.246339
7.400000	0.277959
7.440000	0.307400
7.480000	0.334430
7.520000	0.358839
7.560000	0.380434
7.600000	0.399047
7.640000	0.414532
7.680000	0.426766
7.720000	0.435655
7.760000	0.441128
7.800000	0.443142
7.840000	0.441683
7.880000	0.436760
7.920000	0.428414
7.960000	0.416708
8.000000	0.401736
8.040000	0.383614
8.080000	0.362484
8.120000	0.338513
8.160000	0.311887
8.200000	0.282817
8.240000	0.251529
8.280000	0.218269
8.320000	0.183298
8.360000	0.146890
8.400000	0.109330
8.440000	0.070913
8.480000	0.031941
8.520000	-0.007283
8.560000	-0.046449
8.600000	-0.085251
8.640000	-0.123384
8.680000	-0.160551
8.720000	-0.196458
8.760000	-0.230826
8.800000	-0.263383
8.840000	-0.293876
8.880000	-0.322065
8.920000	-0.347729
8.960000	-0.370666
9.000000	-0.390698
9.040000	-0.407666
9.080000	-0.421439
9.120000	-0.431907
9.160000	-0.438989
9.200000	-0.442630
9.240000	-0.442800
9.280000	-0.439499
9.320000	-0.432752
9.360000	-0.422612
9.400000	-0.409159
9.440000	-0.392498
9.480000	-0.372760
9.520000	-0.350100
9.560000	-0.324694
9.600000	-0.296744
9.640000	-0.266466
9.680000	-0.234100
9.720000	-0.199898
9.760000	-0.164129
9.800000	-0.127074
9.840000	-0.089022
9.880000	-0.050272
9.920000	-0.011128
9.960000	0.028104
10.000000	0.067114
