0.040000	0.198432
0.080000	0.195308
0.120000	0.190653
0.160000	0.184504
0.200000	0.176908
0.240000	0.167924
0.280000	0.157625
0.320000	0.146089
0.360000	0.133409
0.400000	0.119682
0.440000	0.105017
0.480000	0.089529
0.520000	0.073338
0.560000	0.056573
0.600000	0.039364
0.640000	0.021847
0.680000	0.004159
0.720000	-0.013563
0.760000	-0.031178
0.800000	-0.048548
0.840000	-0.065538
0.880000	-0.082014
0.920000	-0.097847
0.960000	-0.112913
1.000000	-0.127094
1.040000	-0.140278
1.080000	-0.152362
1.120000	-0.163252
1.160000	-0.172862
1.200000	-0.181117
1.240000	-0.187952
1.280000	-0.193314
1.320000	-0.197159
1.360000	-0.199459
1.400000	-0.200196
1.440000	-0.199362
1.480000	-0.196966
1.520000	-0.193026
1.560000	-0.187572
1.600000	-0.180647
1.640000	-0.172307
1.680000	-0.162615
1.720000	-0.151649
1.760000	-0.139493
1.800000	-0.126244
1.840000	-0.112006
1.880000	-0.096889
1.920000	-0.081012
1.960000	-0.064501
2.000000	-0.047483
2.040000	-0.030094
2.080000	-0.012468
2.120000	0.005255
2.160000	0.022937
2.200000	0.040439
2.240000	0.057624
2.280000	0.074358
2.320000	0.090508
2.360000	0.105949
2.400000	0.120559
2.440000	0.134224
2.480000	0.146837
2.520000	0.158299
2.560000	0.168519
2.600000	0.177418
2.640000	0.184927
2.680000	0.190985
2.720000	0.195546
2.760000	0.198574
2.800000	0.200046
2.840000	0.199948
2.880000	0.198284
2.920000	0.195064
2.960000	0.190316
3.000000	0.184075
3.040000	0.176392
3.080000	0.167325
3.120000	0.156946
3.160000	0.145337
3.200000	0.132589
3.240000	0.118801
3.280000	0.104082
3.320000	0.088546
3.360000	0.072317
3.400000	0.055520
3.440000	0.038289
3.480000	0.020757
3.520000	0.003062
3.560000	-0.014657
3.600000	-0.032260
3.640000	-0.049611
3.680000	-0.066573
3.720000	-0.083013
3.760000	-0.098802
3.800000	-0.113817
3.840000	-0.127939
3.880000	-0.141058
3.920000	-0.153072
3.960000	-0.163885
4.000000	-0.173413
4.040000	-0.181582
4.080000	-0.188327
4.120000	-0.193596
4.160000	-0.197347
4.200000	-0.199550
4.240000	-0.200190
4.280000	-0.199259
4.320000	-0.196767
4.360000	-0.192732
4.400000	-0.187186
4.440000	-0.180172
4.480000	-0.171746
4.520000	-0.161973
4.560000	-0.150931
4.600000	-0.138705
4.640000	-0.125391
4.680000	-0.111095
4.720000	-0.095928
4.760000	-0.080008
4.800000	-0.063462
4.840000	-0.046417
4.880000	-0.029009
4.920000	-0.011374
4.960000	0.006351
5.000000	0.024026
5.040000	0.041513
5.080000	0.058674
5.120000	0.075375
5.160000	0.091485
5.200000	0.106878
5.240000	0.121433
5.280000	0.135036
5.320000	0.147580
5.360000	0.158968
5.400000	0.169109
5.440000	0.177924
5.480000	0.185344
5.520000	0.191311
5.560000	0.195778
5.600000	0.198711
5.640000	0.200085
5.680000	0.199891
5.720000	0.198130
5.760000	0.194815
5.800000	0.189973
5.840000	0.183641
5.880000	0.175870
5.920000	0.166720
5.960000	0.156263
6.000000	0.144581
6.040000	0.131765
6.080000	0.117917
6.120000	0.103143
6.160000	0.087561
6.200000	0.071293
6.240000	0.054466
6.280000	0.037212
6.320000	0.019666
6.360000	0.001965
6.400000	-0.015750
6.440000	-0.033342
6.480000	-0.050673
6.520000	-0.067607
6.560000	-0.084010
6.600000	-0.099755
6.640000	-0.114717
6.680000	-0.128781
6.720000	-0.141834
6.760000	-0.153776
6.800000	-0.164512
6.840000	-0.173958
6.880000	-0.182041
6.920000	-0.188696
6.960000	-0.193872
7.000000	-0.197528
7.040000	-0.199635
7.080000	-0.200178
7.120000	-0.199150
7.160000	-0.196562
7.200000	-0.192432
7.240000	-0.186794
7.280000	-0.179691
7.320000	-0.171180
7.360000	-0.161326
7.400000	-0.150208
7.440000	-0.137912
7.480000	-0.124535
7.520000	-0.110181
7.560000	-0.094964
7.600000	-0.079002
7.640000	-0.062420
7.680000	-0.045350
7.720000	-0.027924
7.760000	-0.010279
7.800000	0.007447
7.840000	0.025114
7.880000	0.042585
7.920000	0.059721
7.960000	0.076390
8.000000	0.092459
8.040000	0.107804
8.080000	0.122303
8.120000	0.135844
8.160000	0.148319
8.200000	0.159632
8.240000	0.169693
8.280000	0.178424
8.320000	0.185756
8.360000	0.191631
8.400000	0.196004
8.440000	0.198841
8.480000	0.200119
8.520000	0.199827
8.560000	0.197969
8.600000	0.194559
8.640000	0.189624
8.680000	0.183202
8.720000	0.175344
8.760000	0.166111
8.800000	0.155575
8.840000	0.143820
8.880000	0.130938
8.920000	0.117028
8.960000	0.102202
9.000000	0.086574
9.040000	0.070267
9.080000	0.053410
9.120000	0.036133
9.160000	0.018574
9.200000	0.000869
9.240000	-0.016843
9.280000	-0.034423
9.320000	-0.051733
9.360000	-0.068638
9.400000	-0.085004
9.440000	-0.100704
9.480000	-0.115614
9.520000	-0.129618
9.560000	-0.142606
9.600000	-0.154476
9.640000	-0.165135
9.680000	-0.174499
9.720000	-0.182495
9.760000	-0.189060
9.800000	-0.194143
9.840000	-0.197704
9.880000	-0.199714
9.920000	-0.200159
9.960000	-0.199035
10.000000	-0.196351
